Country,Year,cumulative_estimated_daily_excess_deaths,cumulative_estimated_daily_excess_deaths_ci_95_top,cumulative_estimated_daily_excess_deaths_ci_95_bot,cumulative_estimated_daily_excess_deaths_per_100k,cumulative_estimated_daily_excess_deaths_ci_95_top_per_100k,cumulative_estimated_daily_excess_deaths_ci_95_bot_per_100k,estimated_daily_excess_deaths,estimated_daily_excess_deaths_ci_95_top,estimated_daily_excess_deaths_ci_95_bot,estimated_daily_excess_deaths_per_100k,estimated_daily_excess_deaths_ci_95_top_per_100k,estimated_daily_excess_deaths_ci_95_bot_per_100k
Afghanistan,460,31724.1568,55008.60934,11094.77954,79.63804681,138.0896657,27.85153844,104.2518988,181.8496195,42.50920543,0.261706486,0.456502236,0.106712059
Afghanistan,467,32488.29039,55981.66057,11529.55317,81.55627295,140.5323436,28.94296297,109.161942,174.258145,32.73664,0.274032306,0.437445143,0.082179712
Afghanistan,474,33353.16176,57082.41715,11957.7678,83.72738396,143.295604,30.01792225,123.553052,202.8379246,58.20033989,0.310158716,0.509189771,0.146101957
Afghanistan,481,34352.87441,58318.14823,12483.58181,86.23699089,146.3976946,31.33788799,142.8160942,267.9110319,54.59042313,0.358515275,0.67254463,0.137039881
Afghanistan,488,35687.60382,59463.05881,12944.28346,89.58759981,149.271796,32.49440037,190.6756291,426.7115067,36.41065516,0.478658417,1.071185947,0.091402696
Afghanistan,495,37029.5682,61889.95518,13532.7359,92.95637089,155.3641025,33.97160913,191.7091971,439.0170878,47.81442519,0.481253012,1.102076995,0.120029902
Afghanistan,502,38647.02999,64787.82561,14338.76265,97.0167309,162.6387085,35.99500087,231.0659698,464.3151556,41.7642156,0.58005143,1.165583449,0.10484189
Afghanistan,509,40974.19157,66359.43257,15485.63853,102.8586703,166.5839578,38.87403577,332.4516545,522.6460207,63.57803184,0.834562778,1.312013067,0.159601729
Afghanistan,516,42889.77852,68831.44523,16362.15238,107.6674224,172.789521,41.07437324,273.6552787,507.3650146,81.08177667,0.686964575,1.273652726,0.203541874
Afghanistan,523,44496.58818,70951.91898,17439.72151,111.701042,178.1126061,43.77942547,229.5442369,472.1517407,134.5881049,0.576231381,1.18525585,0.337860321
Afghanistan,530,46129.73128,72974.95763,18888.06557,115.8007673,183.1910972,47.41524446,233.3061573,382.0036744,129.2664789,0.585675036,0.958954613,0.324501293
Afghanistan,537,47789.54353,75218.44567,20163.76599,119.9674409,188.8229886,50.61767126,237.1160355,384.022796,147.5093697,0.595239081,0.964023271,0.370296937
Afghanistan,544,49462.11738,77883.55275,21053.51918,124.1661502,195.5132822,52.85124383,238.9391222,380.7893862,148.6096609,0.599815627,0.955906351,0.373059029
Afghanistan,551,51166.89334,79913.8805,22149.64799,128.4456975,200.6100713,55.60288693,243.5394222,386.4503869,149.2034414,0.61136389,0.970117321,0.374549613
Afghanistan,558,52901.93985,82033.02188,23244.53837,132.8012337,205.9298117,58.35142117,247.863787,354.65276,131.5512367,0.622219465,0.89029484,0.330236785
Afghanistan,565,54416.9329,84153.39401,24040.7849,136.6043636,211.2526418,60.35026133,216.4275793,340.7338161,109.4061865,0.543304265,0.855353722,0.27464544
Afghanistan,572,56196.05927,86075.00364,24916.69652,141.0705548,216.0765127,62.54908702,254.1609097,327.7069647,112.3812329,0.63802731,0.822652049,0.282113783
Afghanistan,579,58040.22526,87808.99422,25972.45022,145.7000167,220.4293982,65.19937535,263.4522843,401.7774531,127.7978304,0.66135171,1.008593288,0.320814503
Afghanistan,586,59407.87999,89050.26415,26393.99483,149.133279,223.5453932,66.25759069,195.379247,285.421957,64.76710941,0.490466042,0.7165028,0.162586704
Afghanistan,593,60362.80481,90054.10498,26800.75966,151.5304538,226.0653632,67.27870391,136.417831,241.1705264,59.77200647,0.342453534,0.605417184,0.150047356
Afghanistan,600,61393.74847,91167.05456,27849.10903,154.1184607,228.8592319,69.91040494,147.2776658,264.8828514,67.50596638,0.369715284,0.664942903,0.169462134
Afghanistan,607,62459.50912,92269.10462,28405.12737,156.7938698,231.6257393,71.3061935,152.2515225,251.0283871,66.25086716,0.382201297,0.63016365,0.166311423
Afghanistan,614,63417.62949,93380.12116,29300.78907,159.1990664,234.4147555,73.55459835,136.8743374,245.7287196,70.75948034,0.343599515,0.616859745,0.177629522
Afghanistan,621,64406.475,94521.80087,30137.68547,161.6813932,237.2807463,75.65548302,141.2636443,215.4572787,58.43391452,0.354618116,0.540868492,0.146688306
Afghanistan,628,65317.83612,95696.13823,30930.26131,163.9692088,240.2287186,77.64510854,130.194446,214.4269234,50.59112024,0.326830795,0.538281962,0.127000318
Afghanistan,635,66238.9885,96858.83956,31244.53894,166.2816036,243.1474806,78.43404855,131.5931974,205.7590617,41.7706323,0.33034212,0.516522784,0.104857998
Afghanistan,642,66985.55587,98081.88007,31671.077,168.1557328,246.2177137,79.50479909,106.6524817,198.5905311,36.21210024,0.267732737,0.498527419,0.090904258
Afghanistan,649,67864.22678,99463.26001,32346.67033,170.3614852,249.6854308,81.2007601,125.5244157,214.7375167,37.0212522,0.315107486,0.539061653,0.092935495
Afghanistan,656,68587.27398,100819.8248,32801.40237,172.176571,253.0908537,82.3422868,103.2924577,189.4656865,38.80512728,0.259297974,0.475621064,0.097413607
Afghanistan,663,69284.74604,102119.7338,33194.57631,173.9274548,256.354052,83.32928245,99.63886462,186.8128406,32.4071325,0.250126256,0.46896155,0.08135254
Afghanistan,670,69973.71654,103357.7498,33514.17763,175.6569969,259.4618785,84.13158665,98.42435811,189.4215811,16.50825828,0.247077446,0.475510345,0.041441147
Afghanistan,677,70480.36161,104453.4965,33631.20809,176.9288424,262.2125623,84.42537153,72.37786671,169.4571888,-3.732262514,0.181692203,0.425393167,-0.009369204
Afghanistan,684,70893.84773,104934.1989,33701.4718,177.9668282,263.4192832,84.60175651,59.06944496,172.9299434,-23.61271923,0.148283696,0.434110921,-0.059275676
Afghanistan,691,71368.15137,105411.6012,33768.34581,179.1574861,264.6177198,84.76963221,67.75766374,194.2568472,-24.83109178,0.170093977,0.48764845,-0.062334191
Afghanistan,698,71842.45502,105920.1947,33697.74748,180.3481439,265.8944562,84.59240725,67.75766374,187.4481607,-23.25227275,0.170093977,0.470556412,-0.058370837
Afghanistan,703,72173.04896,106293.9558,33645.43256,181.1780432,266.8327193,84.46107961,66.11878762,164.84952,-27.31346794,0.16597986,0.413826406,-0.06856577
Angola,0,40.10799305,213.6910488,-63.18073039,0.118195476,0.629732712,-0.186189234,5.729713292,30.52729269,-9.025818627,0.016885068,0.089961816,-0.026598462
Angola,5,80.21598609,427.3820977,-126.3161105,0.236390952,1.259465424,-0.372244824,5.729713292,30.52729269,-9.019340022,0.016885068,0.089961816,-0.02657937
Angola,12,120.3239791,641.0731465,-189.4968409,0.354586428,1.889198136,-0.558434058,5.729713292,30.52729269,-9.025818627,0.016885068,0.089961816,-0.026598462
Angola,19,155.8948987,876.0936066,-237.3897391,0.459411463,2.581787145,-0.69957111,5.081559944,35.12362779,-15.11104011,0.014975005,0.103506897,-0.044531188
Angola,26,196.1211867,1094.582901,-291.9593692,0.577955546,3.225659955,-0.860384028,5.74661257,35.86799412,-8.326835784,0.016934869,0.105700493,-0.024538608
Angola,33,234.9193699,1295.50937,-373.9159093,0.692291103,3.817776333,-1.101904272,5.542597592,31.01830593,-12.47644779,0.016333651,0.091408798,-0.036767227
Angola,40,260.3106606,1561.92953,-470.3231383,0.767117477,4.602898083,-1.386009695,3.62732724,33.37850701,-19.76354891,0.010689482,0.098364147,-0.058241809
Angola,47,291.7842225,1659.879007,-546.4101698,0.859867883,4.891548403,-1.610232904,4.496223139,36.7165587,-17.61500059,0.013250058,0.108201154,-0.051910186
Angola,54,326.3132079,1587.78215,-745.6800838,0.96162241,4.679083962,-2.197467531,4.932712195,24.65107544,-64.48577363,0.014536361,0.072645011,-0.190035106
Angola,61,396.5268804,1639.6487,-920.6627402,1.168537237,4.83193109,-2.713129293,10.03052464,50.74784454,-72.84118932,0.029559261,0.149550381,-0.214657937
Angola,68,330.776263,1653.386973,-1245.282127,0.974774724,4.872416829,-3.669760129,-9.392945346,15.00766747,-81.4757429,-0.027680359,0.044226556,-0.240103368
Angola,75,302.2419934,1638.119757,-1831.514972,0.890686209,4.8274254,-5.397347697,-4.076324225,16.76969839,-88.92374702,-0.012012645,0.049419139,-0.26205212
Angola,82,218.2205781,1330.010844,-2417.336672,0.643080921,3.919449786,-7.123723649,-12.00305932,9.708310414,-99.0408889,-0.035372184,0.028609718,-0.291866636
Angola,89,52.6106766,1023.419615,-3047.990749,0.155040018,3.015946682,-8.98221751,-23.65855736,-1.121004983,-108.7336547,-0.069720129,-0.003303524,-0.320430545
Angola,96,-63.38109852,881.6745645,-3683.31781,-0.186779705,2.598233841,-10.85448233,-16.57025359,-0.962623926,-102.2428549,-0.048831389,-0.002836786,-0.301302608
Angola,103,-137.2455029,1054.283177,-4342.181223,-0.404452986,3.10689946,-12.79610715,-10.55205778,-0.573126134,-115.6966396,-0.031096183,-0.001688963,-0.340949979
Angola,110,-158.5861877,754.7548934,-4990.687252,-0.467342505,2.224210366,-14.70720948,-3.048669248,8.548221037,-101.0382579,-0.008984217,0.025191015,-0.297752744
Angola,117,-165.4710883,828.3074995,-5638.754665,-0.48763183,2.440964799,-16.61701923,-0.983557231,17.78730596,-102.7023045,-0.002898475,0.052417958,-0.302656574
Angola,124,-191.1138695,1039.621488,-6227.085493,-0.563199329,3.063692478,-18.35078941,-3.66325445,19.15380807,-103.5685288,-0.010795357,0.056444945,-0.305209277
Angola,131,-209.2363716,1046.929859,-6816.016219,-0.616605087,3.085229742,-20.08632744,-2.588928882,18.48167723,-111.365457,-0.007629394,0.054464222,-0.328186284
Angola,138,-231.6730299,1063.450877,-7532.118151,-0.682724364,3.133916037,-22.19663021,-3.205236893,25.14841255,-100.8804096,-0.009445611,0.074110629,-0.297287576
Angola,145,117.6239964,1134.348487,-8161.99802,0.346629766,3.342846381,-24.05284253,49.89957518,49.89957518,-97.07093657,0.14705059,0.14705059,-0.286061323
Angola,152,94.13191428,1256.563611,-8650.504926,0.277400228,3.70300588,-25.49243853,-3.356011732,27.81789304,-98.94787144,-0.009889934,0.081977403,-0.29159252
Angola,159,444.2949871,1422.754747,-9288.534369,1.309306537,4.192759641,-27.37266708,50.02329611,50.02329611,-99.99250476,0.147415187,0.147415187,-0.294670982
Angola,166,832.1523667,1691.520162,-9691.751223,2.452295356,4.984792694,-28.56091921,55.40819709,70.96630302,-54.77114478,0.163284117,0.209132777,-0.161406768
Angola,173,1215.670939,2177.091096,-10238.23233,3.58249801,6.415736586,-30.17136116,54.78836745,73.68797951,-49.32408523,0.161457522,0.217153369,-0.145354661
Angola,180,1625.088992,2849.700286,-10727.96252,4.789024639,8.397869256,-31.6145621,58.48829327,70.12970683,-52.2075056,0.172360947,0.206667386,-0.153851901
Angola,187,1817.877642,3447.638218,-10842.03614,5.35715943,10.15995091,-31.95072913,27.5412357,69.75314894,-56.43184484,0.081162113,0.205557696,-0.166300736
Angola,194,2015.492296,3974.235514,-10812.78747,5.939516121,11.71179664,-31.86453535,28.23066488,79.51109676,-47.45952968,0.083193813,0.234313692,-0.139859945
Angola,201,2224.729893,4975.854908,-11210.01173,6.55612482,14.66349959,-33.0351277,29.89108533,91.45323745,-50.60681306,0.088086957,0.269506353,-0.149134771
Angola,208,2462.536568,5990.620662,-11087.82121,7.256924612,17.65394394,-32.67504073,33.97238219,86.18074529,-55.24556992,0.100114256,0.253968684,-0.162804866
Angola,215,2665.203037,6700.078127,-10990.9795,7.854168651,19.74466592,-32.38965489,28.9523527,87.12476919,-53.57749404,0.085320577,0.256750657,-0.157889162
Angola,222,2865.297177,7340.411776,-11411.52998,8.443832215,21.63168481,-33.62898802,28.58487715,87.65974071,-52.15409444,0.084237652,0.258327181,-0.153694502
Angola,229,3221.647348,7804.449092,-11933.82569,9.493971473,22.99917062,-35.16815729,50.90716725,98.14391226,-49.90846477,0.150019894,0.289223308,-0.147076787
Angola,236,3556.104299,8204.254056,-12465.78123,10.47959293,24.17736815,-36.7357934,47.77956435,98.80219174,-53.97145852,0.140803065,0.291163212,-0.159050148
Angola,243,3843.613333,8596.404608,-13091.66002,11.32686213,25.33300865,-38.58021483,41.07271916,68.13392797,-89.41125594,0.121038457,0.200785964,-0.263488775
Angola,250,4013.47623,8994.574672,-13694.62514,11.82743631,26.50638823,-40.35711124,24.26612815,47.23387694,-95.93882681,0.071510598,0.139194962,-0.282725074
Angola,257,4003.905563,8951.226793,-14337.82647,11.79923222,26.37864503,-42.25258099,-1.367238124,38.25098602,-100.906721,-0.004029156,0.112723005,-0.297365114
Angola,264,3980.238508,8898.550922,-14930.67388,11.72948705,26.22341289,-43.99966122,-3.381007908,38.25146992,-98.3854948,-0.009963596,0.112724431,-0.289935235
Angola,271,3955.204304,8805.507124,-15508.30124,11.65571298,25.94921927,-45.70188902,-3.576314842,45.45693661,-92.92959554,-0.010539152,0.133958442,-0.273857078
Angola,278,4075.644882,8720.776956,-16082.20419,12.01064302,25.69952533,-47.39314124,17.20579687,48.79440736,-96.9599757,0.050704291,0.143793737,-0.285734329
Angola,285,4192.995325,8539.248483,-16618.46442,12.35646665,25.1645735,-48.97346299,16.76434909,48.1529413,-89.28337475,0.049403375,0.141903381,-0.263111918
Angola,292,4165.932535,8651.248152,-17154.72466,12.27671448,25.49462877,-50.55378474,-3.86611297,54.88213959,-92.84998119,-0.011393167,0.161733862,-0.27362246
Angola,299,4162.062793,8490.074732,-17723.0014,12.26531062,25.01966187,-52.2284569,-0.552820262,59.78449783,-86.79578554,-0.001629123,0.176180772,-0.255781165
Angola,306,4276.837929,8812.870271,-17960.81114,12.60354499,25.97091795,-52.92926575,16.39644801,84.13466358,-35.95804815,0.048319196,0.247939023,-0.105965876
Angola,313,4377.801358,9139.422216,-18199.63417,12.90107722,26.9332439,-53.63306064,14.42334698,81.62237512,-38.86205231,0.042504604,0.240535483,-0.114523775
Angola,320,4531.217982,9434.547075,-18339.95646,13.35318538,27.80295641,-54.04658073,21.91666062,89.42751183,-39.0406259,0.06458688,0.26353668,-0.115050019
Angola,327,4658.847002,9718.126281,-18496.61455,13.72929925,28.63864468,-54.50824126,18.23271718,86.71444125,-43.46915183,0.053730554,0.255541449,-0.128100578
Angola,334,4792.051733,10206.75561,-18573.9739,14.12184437,30.07860145,-54.73621389,19.02924728,96.63108571,-43.21202498,0.056077873,0.284765113,-0.127342843
Angola,341,5065.664336,10720.46516,-18789.98915,14.92816174,31.59246789,-55.37279587,39.08751469,105.0564773,-47.51455066,0.115188197,0.309594158,-0.140022088
Angola,348,5358.566307,11232.58545,-18941.81893,15.79132355,33.10165089,-55.8202277,41.8431387,152.9263461,-35.29077627,0.12330883,0.450663344,-0.103999472
Angola,355,5756.697923,11920.31483,-19107.15307,16.96458984,35.12834171,-56.30745596,56.87594521,148.5648044,-31.54805847,0.167609469,0.437810183,-0.092969942
Angola,362,6133.574456,12843.96613,-19219.15087,18.07521886,37.8502781,-56.63750573,53.83950462,159.0025891,-38.07342026,0.158661289,0.468569611,-0.112199731
Angola,369,6564.247683,13798.87349,-19317.08373,19.34438302,40.6643239,-56.92610706,61.52474676,169.4764234,-35.7811407,0.181309165,0.499435275,-0.105444542
Angola,376,7049.061732,14734.91832,-19544.35371,20.77309642,43.42278314,-57.59585594,69.25914988,172.1605581,-35.90062638,0.204101915,0.507345234,-0.105796658
Angola,383,7484.158631,15655.04797,-19813.75388,22.05529683,46.13434146,-58.38975957,62.15669986,175.1117005,-38.48573841,0.183171487,0.516042046,-0.113414804
Angola,390,7947.454989,16580.1988,-19853.64104,23.42059909,48.86069685,-58.50730427,66.18519398,170.0646778,-29.19295626,0.19504318,0.50116882,-0.086029619
Angola,397,8366.445419,17770.18181,-19823.70717,24.65533485,52.36749431,-58.41909123,59.85577572,143.512465,-34.83861837,0.176390823,0.422921289,-0.102666994
Angola,404,8944.610267,18506.32704,-19863.70318,26.35914659,54.53686328,-58.53695671,82.59497824,157.4302026,-26.59181874,0.243401677,0.463935897,-0.078364247
Angola,411,9503.488079,19396.6409,-19541.76245,28.00612077,57.16055654,-57.5882197,79.83968746,154.6150291,-17.73452732,0.235282026,0.455639776,-0.052262423
Angola,418,10049.44709,20130.52986,-19242.46418,29.61502415,59.32327645,-56.70620841,77.99414491,143.0409195,-7.311756942,0.22984334,0.421531677,-0.021547241
Angola,425,10626.5489,20655.61169,-19301.60305,31.31570319,60.87065621,-56.88048657,82.44311549,137.9795592,-9.563126138,0.242954148,0.406616199,-0.02818187
Angola,432,11162.44008,21221.6452,-19310.92752,32.89493735,62.53871772,-56.90796514,76.55588238,139.5745516,-12.19311537,0.22560488,0.411316531,-0.035932266
Angola,439,11697.71299,21809.66724,-19119.71282,34.47234953,64.27157793,-56.34446867,76.46755929,123.1712351,-7.187039384,0.225344598,0.362977094,-0.021179707
Angola,446,12096.83627,22437.67688,-18753.85022,35.64853816,66.12227881,-55.26629693,57.01761057,120.3179719,-4.763364134,0.168026947,0.354568725,-0.014037304
Angola,453,12534.70026,23094.69239,-18394.05706,36.93889299,68.05845799,-54.20601144,62.55199826,124.8122045,-1.695804724,0.184336404,0.367812917,-0.004997419
Angola,460,12987.52756,23457.21682,-18008.35453,38.27334367,69.12679238,-53.0693728,64.68961487,118.0733001,4.208284573,0.190635812,0.347953833,0.012401523
Angola,467,13523.80982,23851.55291,-17524.85355,39.85373032,70.28887349,-51.64452893,76.61175101,123.0887893,6.554088633,0.225769521,0.362734132,0.019314445
Angola,474,14033.18144,24564.50933,-17048.53536,41.35481321,72.38990667,-50.24085223,72.76737523,113.3818536,3.557368689,0.214440412,0.334128465,0.010483319
Angola,481,14556.04462,25282.84595,-16541.55582,42.89565476,74.5067949,-48.74681867,74.69473987,118.0032479,6.366273901,0.220120222,0.347747394,0.018760968
Angola,488,15072.61449,26024.02851,-16017.79279,44.41795036,76.69100854,-47.20332532,73.79569531,124.3536307,8.520108058,0.2174708,0.366461532,0.025108168
Angola,495,15625.30119,26729.50105,-15951.35756,46.04667976,78.76998721,-47.0075453,78.9552425,128.4712868,8.299041441,0.232675628,0.378595979,0.0244567
Angola,502,16151.33494,27511.16522,-15552.33224,47.59686477,81.07349736,-45.83164534,75.14767892,133.2061541,7.780281024,0.221455002,0.392549305,0.022927949
Angola,509,16700.78343,28286.65424,-15031.89388,49.2160514,83.35880977,-44.29794956,78.49264187,140.888914,18.18543341,0.231312376,0.415189866,0.053591212
Angola,516,17343.29542,29127.98786,-14559.4212,51.10948972,85.83816165,-42.9056053,91.78742753,151.5782876,25.43191193,0.270491188,0.446690709,0.074946082
Angola,523,17994.36569,29984.47395,-14394.39111,53.02814868,88.3621668,-42.41927305,93.01003856,175.2380234,19.99012906,0.274094138,0.516414311,0.058909525
Angola,530,18647.76187,30826.68783,-14179.65876,54.95366194,90.84411274,-41.78647171,93.34231105,173.0328396,28.51498477,0.275073322,0.509915787,0.084031684
Angola,537,19328.25161,32064.30542,-13792.86015,56.95901805,94.49128601,-40.646603,97.21282012,242.4731875,26.47588422,0.286479444,0.71455168,0.078022596
Angola,544,20104.45542,33499.71569,-13353.94067,59.24643686,98.72134059,-39.35313773,110.8862577,230.4009464,29.45199221,0.326774117,0.678975622,0.08679298
