date,indicator,value,entity
2021-04-11,Daily hospital occupancy,7890.0,Serbia
2021-04-12,Daily hospital occupancy,7809.0,Serbia
2021-04-13,Daily hospital occupancy,7648.0,Serbia
2021-04-14,Daily hospital occupancy,7511.0,Serbia
2021-04-15,Daily hospital occupancy,7341.0,Serbia
2021-04-16,Daily hospital occupancy,7187.0,Serbia
2021-04-17,Daily hospital occupancy,7011.0,Serbia
2021-04-18,Daily hospital occupancy,6879.0,Serbia
2021-04-19,Daily hospital occupancy,6701.0,Serbia
2021-04-20,Daily hospital occupancy,6512.0,Serbia
2021-04-21,Daily hospital occupancy,6388.0,Serbia
2021-04-22,Daily hospital occupancy,6174.0,Serbia
2021-04-23,Daily hospital occupancy,5897.0,Serbia
2021-04-24,Daily hospital occupancy,5699.0,Serbia
2021-04-25,Daily hospital occupancy,5601.0,Serbia
2021-04-26,Daily hospital occupancy,5318.0,Serbia
2021-04-27,Daily hospital occupancy,5146.0,Serbia
2021-04-28,Daily hospital occupancy,4987.0,Serbia
2021-04-29,Daily hospital occupancy,4711.0,Serbia
2021-04-30,Daily hospital occupancy,4644.0,Serbia
2021-05-01,Daily hospital occupancy,4592.0,Serbia
2021-05-02,Daily hospital occupancy,4549.0,Serbia
2021-05-03,Daily hospital occupancy,4497.0,Serbia
2021-05-04,Daily hospital occupancy,4429.0,Serbia
2021-05-05,Daily hospital occupancy,4113.0,Serbia
2021-05-06,Daily hospital occupancy,3998.0,Serbia
2021-05-07,Daily hospital occupancy,3901.0,Serbia
2021-05-08,Daily hospital occupancy,3869.0,Serbia
2021-05-09,Daily hospital occupancy,3827.0,Serbia
2021-05-10,Daily hospital occupancy,3786.0,Serbia
2021-05-11,Daily hospital occupancy,3701.0,Serbia
2021-05-12,Daily hospital occupancy,3492.0,Serbia
2021-05-13,Daily hospital occupancy,3311.0,Serbia
2021-05-14,Daily hospital occupancy,3047.0,Serbia
2021-05-15,Daily hospital occupancy,2963.0,Serbia
