entity,indicator,date,value
Luxembourg,Daily hospital occupancy,2021-02-03,58.0
Luxembourg,Daily hospital occupancy,2021-02-04,57.0
Luxembourg,Daily hospital occupancy,2021-02-05,58.0
Luxembourg,Daily hospital occupancy,2021-02-06,64.0
Luxembourg,Daily hospital occupancy,2021-02-07,65.0
Luxembourg,Daily hospital occupancy,2021-02-08,68.0
Luxembourg,Daily hospital occupancy,2021-02-09,65.0
Luxembourg,Daily hospital occupancy,2021-02-10,62.0
Luxembourg,Daily hospital occupancy,2021-02-11,67.0
Luxembourg,Daily hospital occupancy,2021-02-12,68.0
Luxembourg,Daily hospital occupancy,2021-02-13,69.0
Luxembourg,Daily hospital occupancy,2021-02-14,73.0
Luxembourg,Daily hospital occupancy,2021-02-15,75.0
Luxembourg,Daily hospital occupancy,2021-02-16,72.0
Luxembourg,Daily hospital occupancy,2021-02-17,74.0
Luxembourg,Daily hospital occupancy,2021-02-18,75.0
Luxembourg,Daily hospital occupancy,2021-02-19,74.0
Luxembourg,Daily hospital occupancy,2021-02-20,69.0
Luxembourg,Daily hospital occupancy,2021-02-21,78.0
Luxembourg,Daily hospital occupancy,2021-02-22,82.0
Luxembourg,Daily hospital occupancy,2021-02-23,79.0
Luxembourg,Daily hospital occupancy,2021-02-24,78.0
Luxembourg,Daily hospital occupancy,2021-02-25,81.0
Luxembourg,Daily hospital occupancy,2021-02-26,86.0
Luxembourg,Daily hospital occupancy,2021-02-27,93.0
Luxembourg,Daily hospital occupancy,2021-02-28,98.0
Luxembourg,Daily hospital occupancy,2021-03-01,100.0
Luxembourg,Daily hospital occupancy,2021-03-02,104.0
Luxembourg,Daily hospital occupancy,2021-03-03,109.0
Luxembourg,Daily hospital occupancy,2021-03-04,106.0
Luxembourg,Daily hospital occupancy,2021-03-05,106.0
Luxembourg,Daily hospital occupancy,2021-03-06,111.0
Luxembourg,Daily hospital occupancy,2021-03-07,113.0
Luxembourg,Daily hospital occupancy,2021-03-08,117.0
Luxembourg,Daily hospital occupancy,2021-03-09,122.0
Luxembourg,Daily hospital occupancy,2021-03-10,124.0
Luxembourg,Daily hospital occupancy,2021-03-11,128.0
Luxembourg,Daily hospital occupancy,2021-03-12,120.0
Luxembourg,Daily hospital occupancy,2021-03-13,118.0
Luxembourg,Daily hospital occupancy,2021-03-14,120.0
Luxembourg,Daily hospital occupancy,2021-03-15,128.0
Luxembourg,Daily hospital occupancy,2021-03-16,113.0
Luxembourg,Daily hospital occupancy,2021-03-17,120.0
Luxembourg,Daily hospital occupancy,2021-03-18,118.0
Luxembourg,Daily hospital occupancy,2021-03-19,119.0
Luxembourg,Daily hospital occupancy,2021-03-20,121.0
Luxembourg,Daily hospital occupancy,2021-03-21,122.0
Luxembourg,Daily hospital occupancy,2021-03-22,130.0
Luxembourg,Daily hospital occupancy,2021-03-23,123.0
Luxembourg,Daily hospital occupancy,2021-03-24,125.0
Luxembourg,Daily hospital occupancy,2021-03-25,124.0
Luxembourg,Daily hospital occupancy,2021-03-26,124.0
Luxembourg,Daily hospital occupancy,2021-03-27,136.0
Luxembourg,Daily hospital occupancy,2021-03-28,130.0
Luxembourg,Daily hospital occupancy,2021-03-29,137.0
Luxembourg,Daily hospital occupancy,2021-03-30,143.0
Luxembourg,Daily hospital occupancy,2021-03-31,145.0
Luxembourg,Daily hospital occupancy,2021-04-01,141.0
Luxembourg,Daily hospital occupancy,2021-04-02,142.0
Luxembourg,Daily hospital occupancy,2021-04-03,135.0
Luxembourg,Daily hospital occupancy,2021-04-04,134.0
Luxembourg,Daily hospital occupancy,2021-04-05,137.0
Luxembourg,Daily hospital occupancy,2021-04-06,139.0
Luxembourg,Daily hospital occupancy,2021-04-07,140.0
Luxembourg,Daily hospital occupancy,2021-04-08,132.0
Luxembourg,Daily hospital occupancy,2021-04-09,133.0
Luxembourg,Daily hospital occupancy,2021-04-10,130.0
Luxembourg,Daily hospital occupancy,2021-04-11,129.0
Luxembourg,Daily hospital occupancy,2021-04-12,136.0
Luxembourg,Daily hospital occupancy,2021-04-13,122.0
Luxembourg,Daily hospital occupancy,2021-04-14,117.0
Luxembourg,Daily hospital occupancy,2021-04-15,110.0
Luxembourg,Daily hospital occupancy,2021-04-16,116.0
Luxembourg,Daily hospital occupancy,2021-04-17,108.0
Luxembourg,Daily hospital occupancy,2021-04-18,116.0
Luxembourg,Daily hospital occupancy,2021-04-19,121.0
Luxembourg,Daily hospital occupancy,2021-04-20,114.0
Luxembourg,Daily hospital occupancy,2021-04-21,112.0
Luxembourg,Daily hospital occupancy,2021-04-22,105.0
Luxembourg,Daily hospital occupancy,2021-04-23,105.0
Luxembourg,Daily hospital occupancy,2021-04-24,98.0
Luxembourg,Daily hospital occupancy,2021-04-25,94.0
Luxembourg,Daily hospital occupancy,2021-04-26,91.0
Luxembourg,Daily hospital occupancy,2021-04-27,90.0
Luxembourg,Daily hospital occupancy,2021-04-28,95.0
Luxembourg,Daily hospital occupancy,2021-04-29,87.0
Luxembourg,Daily hospital occupancy,2021-04-30,91.0
Luxembourg,Daily hospital occupancy,2021-05-01,93.0
Luxembourg,Daily hospital occupancy,2021-05-02,95.0
Luxembourg,Daily hospital occupancy,2021-05-03,97.0
Luxembourg,Daily hospital occupancy,2021-05-04,88.0
Luxembourg,Daily hospital occupancy,2021-05-05,86.0
Luxembourg,Daily hospital occupancy,2021-05-06,86.0
Luxembourg,Daily hospital occupancy,2021-05-07,86.0
Luxembourg,Daily hospital occupancy,2021-05-08,87.0
Luxembourg,Daily hospital occupancy,2021-05-09,84.0
Luxembourg,Daily hospital occupancy,2021-05-10,82.0
Luxembourg,Daily hospital occupancy,2021-05-11,84.0
Luxembourg,Daily hospital occupancy,2021-05-12,75.0
Luxembourg,Daily hospital occupancy,2021-05-13,67.0
Luxembourg,Daily hospital occupancy,2021-05-14,71.0
Luxembourg,Daily hospital occupancy,2021-05-15,63.0
Luxembourg,Daily hospital occupancy,2021-05-16,63.0
Luxembourg,Daily hospital occupancy,2021-05-17,61.0
Luxembourg,Daily hospital occupancy,2021-05-18,59.0
Luxembourg,Daily hospital occupancy,2021-05-19,51.0
Luxembourg,Daily hospital occupancy,2021-05-20,45.0
Luxembourg,Daily hospital occupancy,2021-05-21,40.0
Luxembourg,Daily hospital occupancy,2021-05-22,40.0
Luxembourg,Daily hospital occupancy,2021-05-23,36.0
Luxembourg,Daily hospital occupancy,2021-05-24,34.0
Luxembourg,Daily hospital occupancy,2021-05-25,34.0
Luxembourg,Daily hospital occupancy,2021-05-26,32.0
Luxembourg,Daily hospital occupancy,2021-05-27,32.0
Luxembourg,Daily hospital occupancy,2021-05-28,32.0
Luxembourg,Daily hospital occupancy,2021-05-29,32.0
Luxembourg,Daily hospital occupancy,2021-05-30,27.0
Luxembourg,Daily hospital occupancy,2021-05-31,24.0
Luxembourg,Daily hospital occupancy,2021-06-01,21.0
Luxembourg,Daily hospital occupancy,2021-06-02,16.0
Luxembourg,Daily hospital occupancy,2021-06-03,17.0
Luxembourg,Daily hospital occupancy,2021-06-04,18.0
Luxembourg,Daily hospital occupancy,2021-06-05,17.0
Luxembourg,Daily hospital occupancy,2021-06-06,16.0
Luxembourg,Daily hospital occupancy,2021-06-07,18.0
Luxembourg,Daily hospital occupancy,2021-06-08,20.0
Luxembourg,Daily hospital occupancy,2021-06-09,13.0
Luxembourg,Daily hospital occupancy,2021-06-10,12.0
Luxembourg,Daily hospital occupancy,2021-06-11,14.0
Luxembourg,Daily hospital occupancy,2021-06-12,10.0
Luxembourg,Daily hospital occupancy,2021-06-13,9.0
Luxembourg,Daily hospital occupancy,2021-06-14,10.0
Luxembourg,Daily hospital occupancy,2021-06-15,8.0
Luxembourg,Daily hospital occupancy,2021-06-16,10.0
Luxembourg,Daily hospital occupancy,2021-06-17,9.0
Luxembourg,Daily hospital occupancy,2021-06-18,7.0
Luxembourg,Daily hospital occupancy,2021-06-19,5.0
Luxembourg,Daily hospital occupancy,2021-06-20,5.0
Luxembourg,Daily hospital occupancy,2021-06-21,5.0
Luxembourg,Daily hospital occupancy,2021-06-22,4.0
Luxembourg,Daily hospital occupancy,2021-06-23,5.0
Luxembourg,Daily hospital occupancy,2021-06-24,5.0
Luxembourg,Daily hospital occupancy,2021-06-25,4.0
Luxembourg,Daily hospital occupancy,2021-06-26,7.0
Luxembourg,Daily hospital occupancy,2021-06-27,5.0
Luxembourg,Daily hospital occupancy,2021-06-28,5.0
Luxembourg,Daily hospital occupancy,2021-06-29,6.0
Luxembourg,Daily hospital occupancy,2021-06-30,4.0
Luxembourg,Daily hospital occupancy,2021-07-01,3.0
Luxembourg,Daily hospital occupancy,2021-07-02,2.0
Luxembourg,Daily hospital occupancy,2021-07-03,3.0
Luxembourg,Daily hospital occupancy,2021-07-04,4.0
Luxembourg,Daily hospital occupancy,2021-07-05,5.0
Luxembourg,Daily hospital occupancy,2021-07-06,5.0
Luxembourg,Daily hospital occupancy,2021-07-07,5.0
Luxembourg,Daily hospital occupancy,2021-07-08,6.0
