Country,Year,0-17_fully,0-4_fully,0-9_fully,10-14_fully,10-19_fully,12-15_fully,12-17_fully,15-17_fully,16-19_fully,18-24_fully,18-29_fully,20-29_fully,25-34_fully,25-49_fully,30-39_fully,35-44_fully,40-49_fully,45-54_fully,5-11_fully,5-9_fully,50-54_fully,50-59_fully,55-59_fully,55-64_fully,60-64_fully,60-69_fully,65-69_fully,65-74_fully,70-74_fully,70-79_fully,75+_fully,75-79_fully,80+_fully,80-89_fully,90-99_fully,0-17_start,0-4_start,0-9_start,10-14_start,10-19_start,12-15_start,12-17_start,15-17_start,16-19_start,18-24_start,18-29_start,20-29_start,25-34_start,25-49_start,30-39_start,35-44_start,40-49_start,45-54_start,5-11_start,5-9_start,50-54_start,50-59_start,55-59_start,55-64_start,60-64_start,60-69_start,65-69_start,65-74_start,70-74_start,70-79_start,75+_start,75-79_start,80+_start,80-89_start,90-99_start,0-17_booster,0-4_booster,0-9_booster,10-14_booster,10-19_booster,12-15_booster,12-17_booster,15-17_booster,16-19_booster,18-24_booster,18-29_booster,20-29_booster,25-34_booster,25-49_booster,30-39_booster,35-44_booster,40-49_booster,45-54_booster,5-11_booster,5-9_booster,50-54_booster,50-59_booster,55-59_booster,55-64_booster,60-64_booster,60-69_booster,65-69_booster,65-74_booster,70-74_booster,70-79_booster,75+_booster,75-79_booster,80+_booster,80-89_booster,90-99_booster,0-17_partly,0-4_partly,0-9_partly,10-14_partly,10-19_partly,12-15_partly,12-17_partly,15-17_partly,16-19_partly,18-24_partly,18-29_partly,20-29_partly,25-34_partly,25-49_partly,30-39_partly,35-44_partly,40-49_partly,45-54_partly,5-11_partly,5-9_partly,50-54_partly,50-59_partly,55-59_partly,55-64_partly,60-64_partly,60-69_partly,65-69_partly,65-74_partly,70-74_partly,70-79_partly,75+_partly,75-79_partly,80+_partly,80-89_partly,90-99_partly
Latvia,350,,0.0,,26.6,,,,62.16,,74.94,,,,72.86,,,,,,0.0,,75.15,,,,77.79,,,,71.92,,,60.94,,,,0.0,,30.26,,,,67.36,,78.17,,,,76.12,,,,,,0.13,,78.37,,,,80.7,,,,74.51,,,63.2,,,,0.0,,0.78,,,,1.53,,4.05,,,,8.05,,,,,,0.0,,11.67,,,,17.11,,,,23.26,,,18.89,,,,0.0,,3.66,,,,5.2,,3.23,,,,3.26,,,,,,0.13,,3.22,,,,2.91,,,,2.59,,,2.26,,
Latvia,357,,0.0,,27.27,,,,63.11,,75.45,,,,73.35,,,,,,0.0,,75.6,,,,78.28,,,,72.46,,,61.62,,,,0.0,,31.09,,,,67.89,,78.55,,,,76.45,,,,,,0.67,,78.65,,,,80.92,,,,74.74,,,63.54,,,,0.0,,0.78,,,,1.56,,5.39,,,,9.79,,,,,,0.0,,13.84,,,,19.83,,,,25.91,,,21.15,,,,0.0,,3.82,,,,4.78,,3.1,,,,3.1,,,,,,0.67,,3.05,,,,2.64,,,,2.28,,,1.92,,
Latvia,364,,0.0,,27.89,,,,64.02,,75.94,,,,73.8,,,,,,0.0,,76.0,,,,78.74,,,,72.93,,,62.26,,,,0.0,,32.0,,,,68.33,,78.86,,,,76.7,,,,,,1.23,,78.85,,,,81.08,,,,74.89,,,63.79,,,,0.0,,0.79,,,,1.58,,6.99,,,,11.71,,,,,,0.01,,15.88,,,,22.29,,,,28.02,,,23.06,,,,0.0,,4.11,,,,4.31,,2.92,,,,2.9,,,,,,1.23,,2.85,,,,2.34,,,,1.96,,,1.53,,
Latvia,371,,0.0,,28.64,,,,64.95,,76.56,,,,74.29,,,,,,0.02,,76.4,,,,79.12,,,,73.32,,,62.82,,,,0.0,,33.1,,,,69.01,,79.31,,,,77.02,,,,,,1.92,,79.07,,,,81.26,,,,75.05,,,64.07,,,,0.0,,0.8,,,,1.63,,9.74,,,,15.14,,,,,,0.01,,19.3,,,,26.22,,,,31.38,,,25.66,,,,0.0,,4.46,,,,4.06,,2.75,,,,2.73,,,,,,1.9,,2.67,,,,2.14,,,,1.73,,,1.25,,
Liechtenstein,-5,,,0.0,,0.0,,,,,,,0.0,,,0.0,,0.0,,,,,0.0,,,,0.0,,,,0.0,,,0.0,,,,,0.0,,0.0,,,,,,,0.0,,,0.0,,0.0,,,,,0.0,,,,0.0,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,0.0,,,0.0,,0.0,,,,,0.0,,,,0.0,,,,0.0,,,0.0,,
Liechtenstein,2,,,0.0,,0.0,,,,,,,0.0,,,0.0,,0.0,,,,,0.0,,,,0.0,,,,0.0,,,0.0,,,,,0.0,,0.0,,,,,,,0.0,,,0.0,,0.0,,,,,0.0,,,,0.0,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,0.0,,,0.0,,0.0,,,,,0.0,,,,0.0,,,,0.0,,,0.0,,
Liechtenstein,9,,,0.0,,0.0,,,,,,,0.0,,,0.0,,0.0,,,,,0.0,,,,0.0,,,,0.0,,,0.0,,,,,0.0,,0.0,,,,,,,0.0,,,0.04,,0.0,,,,,0.02,,,,0.0,,,,0.0,,,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,0.0,,,0.04,,0.0,,,,,0.02,,,,0.0,,,,0.0,,,0.19,,
Liechtenstein,16,,,0.0,,0.0,,,,,,,0.0,,,0.0,,0.0,,,,,0.0,,,,0.0,,,,0.0,,,0.0,,,,,0.0,,0.0,,,,,,,0.07,,,0.12,,0.04,,,,,0.19,,,,0.12,,,,0.23,,,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,0.07,,,0.12,,0.04,,,,,0.19,,,,0.12,,,,0.23,,,0.56,,
Liechtenstein,23,,,0.0,,0.0,,,,,,,0.0,,,0.0,,0.0,,,,,0.0,,,,0.0,,,,0.0,,,0.0,,,,,0.0,,0.03,,,,,,,0.4,,,0.58,,0.48,,,,,1.07,,,,0.98,,,,1.92,,,7.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.03,,,,,,,0.4,,,0.58,,0.48,,,,,1.07,,,,0.98,,,,1.92,,,7.58,,
Liechtenstein,30,,,0.0,,0.0,,,,,,,0.0,,,0.0,,0.0,,,,,0.0,,,,0.0,,,,0.0,,,0.0,,,,,0.0,,0.21,,,,,,,1.18,,,1.24,,2.06,,,,,2.7,,,,2.51,,,,3.54,,,10.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.21,,,,,,,1.18,,,1.24,,2.06,,,,,2.7,,,,2.51,,,,3.54,,,10.07,,
Liechtenstein,37,,,0.0,,0.0,,,,,,,0.04,,,0.0,,0.04,,,,,0.14,,,,0.1,,,,0.23,,,0.37,,,,,0.0,,0.21,,,,,,,1.27,,,1.28,,2.17,,,,,2.86,,,,2.89,,,,4.38,,,10.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.21,,,,,,,1.23,,,1.28,,2.13,,,,,2.72,,,,2.79,,,,4.15,,,10.01,,
Liechtenstein,44,,,0.0,,0.0,,,,,,,0.36,,,0.4,,0.42,,,,,1.03,,,,0.9,,,,1.8,,,7.21,,,,,0.0,,0.21,,,,,,,1.32,,,1.34,,2.23,,,,,2.89,,,,2.95,,,,4.53,,,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.21,,,,,,,0.96,,,0.94,,1.81,,,,,1.86,,,,2.05,,,,2.73,,,3.29,,
Liechtenstein,51,,,0.0,,0.08,,,,,,,0.47,,,0.5,,0.85,,,,,1.45,,,,1.42,,,,2.87,,,9.32,,,,,0.03,,0.21,,,,,,,1.36,,,1.38,,2.25,,,,,3.03,,,,3.13,,,,4.59,,,42.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,,0.13,,,,,,,0.89,,,0.88,,1.4,,,,,1.58,,,,1.71,,,,1.72,,,32.76,,
Liechtenstein,58,,,0.0,,0.21,,,,,,,1.16,,,1.1,,2.04,,,,,2.63,,,,2.55,,,,4.03,,,9.7,,,,,0.03,,0.23,,,,,,,1.49,,,1.4,,2.3,,,,,3.08,,,,3.15,,,,4.9,,,66.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,,0.02,,,,,,,0.33,,,0.3,,0.26,,,,,0.45,,,,0.6,,,,0.87,,,56.61,,
Liechtenstein,65,,,0.0,,0.21,,,,,,,1.25,,,1.18,,2.17,,,,,2.72,,,,2.79,,,,4.24,,,9.94,,,,,0.03,,0.26,,,,,,,1.58,,,1.48,,2.39,,,,,3.28,,,,3.25,,,,16.74,,,72.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,,0.05,,,,,,,0.33,,,0.3,,0.22,,,,,0.56,,,,0.46,,,,12.5,,,62.71,,
Liechtenstein,72,,,0.0,,0.21,,,,,,,1.25,,,1.24,,2.21,,,,,2.8,,,,2.89,,,,4.35,,,10.07,,,,,0.03,,0.28,,,,,,,1.74,,,1.48,,2.47,,,,,3.42,,,,3.31,,,,30.88,,,81.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,,0.07,,,,,,,0.49,,,0.24,,0.26,,,,,0.62,,,,0.42,,,,26.53,,,71.72,,
Liechtenstein,79,,,0.0,,0.21,,,,,,,1.29,,,1.3,,2.27,,,,,2.98,,,,3.09,,,,4.53,,,41.95,,,,,0.03,,0.31,,,,,,,1.92,,,1.66,,2.58,,,,,3.62,,,,3.51,,,,31.14,,,83.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,,0.1,,,,,,,0.63,,,0.36,,0.31,,,,,0.64,,,,0.42,,,,26.61,,,41.7,,
Liechtenstein,86,,,0.0,,0.23,,,,,,,1.43,,,1.34,,2.28,,,,,3.05,,,,3.11,,,,4.76,,,65.76,,,,,0.03,,0.34,,,,,,,2.05,,,1.8,,2.65,,,,,3.7,,,,3.63,,,,51.28,,,85.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,,0.11,,,,,,,0.62,,,0.46,,0.37,,,,,0.65,,,,0.52,,,,46.52,,,19.26,,
Liechtenstein,93,,,0.0,,0.26,,,,,,,1.54,,,1.42,,2.38,,,,,3.19,,,,3.19,,,,16.45,,,72.34,,,,,0.03,,0.34,,,,,,,2.19,,,1.84,,2.67,,,,,3.81,,,,3.75,,,,64.51,,,86.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,,0.08,,,,,,,0.65,,,0.42,,0.29,,,,,0.62,,,,0.56,,,,48.06,,,13.74,,
Liechtenstein,100,,,0.0,,0.28,,,,,,,1.72,,,1.42,,2.47,,,,,3.37,,,,3.25,,,,30.41,,,81.54,,,,,0.03,,0.41,,,,,,,2.23,,,1.9,,2.76,,,,,4.03,,,,4.41,,,,69.91,,,86.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,,0.13,,,,,,,0.51,,,0.48,,0.29,,,,,0.66,,,,1.16,,,,39.5,,,4.85,,
Liechtenstein,107,,,0.0,,0.31,,,,,,,1.9,,,1.56,,2.58,,,,,3.57,,,,3.45,,,,30.79,,,83.28,,,,,0.03,,0.57,,,,,,,2.94,,,3.27,,4.83,,,,,8.56,,,,15.35,,,,79.45,,,87.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,,0.26,,,,,,,1.04,,,1.71,,2.25,,,,,4.99,,,,11.9,,,,48.66,,,3.73,,
Liechtenstein,114,,,0.0,,0.34,,,,,,,1.99,,,1.64,,2.67,,,,,3.68,,,,3.61,,,,50.75,,,84.65,,,,,0.03,,0.93,,,,,,,6.8,,,7.03,,8.99,,,,,12.57,,,,34.69,,,,81.37,,,87.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,,0.59,,,,,,,4.81,,,5.39,,6.32,,,,,8.89,,,,31.08,,,,30.62,,,2.98,,
Liechtenstein,121,,,0.0,,0.34,,,,,,,2.14,,,1.74,,2.71,,,,,3.71,,,,3.71,,,,63.9,,,85.83,,,,,0.03,,1.26,,,,,,,9.19,,,10.26,,13.84,,,,,17.66,,,,38.64,,,,81.43,,,87.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,,0.92,,,,,,,7.05,,,8.52,,11.13,,,,,13.95,,,,34.93,,,,17.53,,,1.99,,
Liechtenstein,128,,,0.0,,0.39,,,,,,,2.21,,,1.82,,2.8,,,,,3.93,,,,4.31,,,,69.27,,,86.14,,,,,0.03,,1.7,,,,,,,12.45,,,12.95,,17.19,,,,,22.16,,,,43.94,,,,83.34,,,88.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,,1.31,,,,,,,10.24,,,11.13,,14.39,,,,,18.23,,,,39.63,,,,14.07,,,2.74,,
Liechtenstein,135,,,0.0,,0.52,,,,,,,2.97,,,3.19,,4.75,,,,,8.39,,,,15.11,,,,78.61,,,86.76,,,,,0.03,,1.91,,,,,,,14.57,,,14.55,,19.47,,,,,24.99,,,,46.17,,,,83.63,,,88.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,,1.39,,,,,,,11.6,,,11.36,,14.72,,,,,16.6,,,,31.06,,,,5.02,,,2.18,,
Liechtenstein,142,,,0.0,,0.9,,,,,,,6.76,,,6.69,,8.92,,,,,12.39,,,,34.11,,,,80.67,,,87.63,,,,,0.03,,2.37,,,,,,,17.31,,,16.81,,22.48,,,,,28.74,,,,50.02,,,,84.47,,,89.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,,1.47,,,,,,,10.55,,,10.12,,13.56,,,,,16.35,,,,15.91,,,,3.8,,,1.87,,
Liechtenstein,149,,,0.0,,1.21,,,,,,,9.15,,,9.98,,13.63,,,,,17.47,,,,38.12,,,,80.88,,,87.82,,,,,0.03,,3.3,,,,,,,20.72,,,20.28,,26.97,,,,,34.07,,,,53.93,,,,84.71,,,89.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,,2.09,,,,,,,11.57,,,10.3,,13.34,,,,,16.6,,,,15.81,,,,3.83,,,1.86,,
Liechtenstein,156,,,0.0,,1.6,,,,,,,12.4,,,12.57,,16.86,,,,,21.91,,,,43.34,,,,82.76,,,88.88,,,,,0.05,,4.36,,,,,,,26.79,,,25.07,,33.73,,,,,41.39,,,,59.53,,,,85.37,,,89.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,2.76,,,,,,,14.39,,,12.5,,16.87,,,,,19.48,,,,16.19,,,,2.61,,,1.11,,
Liechtenstein,163,,,0.0,,1.78,,,,,,,14.48,,,14.39,,19.29,,,,,24.87,,,,45.67,,,,83.17,,,88.88,,,,,0.05,,6.47,,,,,,,34.69,,,32.38,,43.7,,,,,50.73,,,,65.37,,,,85.64,,,90.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,4.69,,,,,,,20.21,,,17.99,,24.41,,,,,25.86,,,,19.7,,,,2.47,,,1.42,,
Liechtenstein,170,,,0.0,,2.27,,,,,,,17.04,,,16.45,,22.22,,,,,28.54,,,,49.42,,,,83.95,,,89.31,,,,,0.05,,7.56,,,,,,,42.05,,,39.88,,52.86,,,,,58.87,,,,69.36,,,,85.72,,,90.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,5.29,,,,,,,25.01,,,23.43,,30.64,,,,,30.33,,,,19.94,,,,1.77,,,1.18,,
Liechtenstein,177,,,0.0,,3.17,,,,,,,20.34,,,19.84,,26.55,,,,,34.01,,,,53.25,,,,84.16,,,89.5,,,,,0.05,,11.04,,,,,,,43.68,,,41.5,,54.37,,,,,60.16,,,,70.1,,,,85.72,,,90.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,7.87,,,,,,,23.34,,,21.66,,27.82,,,,,26.15,,,,16.85,,,,1.56,,,0.99,,
Liechtenstein,184,,,0.0,,4.13,,,,,,,26.1,,,24.39,,33.2,,,,,40.95,,,,58.75,,,,84.85,,,89.87,,,,,0.05,,11.74,,,,,,,46.53,,,44.21,,56.82,,,,,62.64,,,,71.25,,,,86.01,,,90.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,7.61,,,,,,,20.43,,,19.82,,23.62,,,,,21.69,,,,12.5,,,,1.16,,,0.68,,
Liechtenstein,191,,,0.03,,6.14,,,,,,,33.84,,,31.42,,42.63,,,,,49.8,,,,64.47,,,,85.14,,,90.18,,,,,0.05,,13.9,,,,,,,48.47,,,45.63,,58.35,,,,,64.05,,,,72.05,,,,86.13,,,90.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,,7.76,,,,,,,14.63,,,14.21,,15.72,,,,,14.25,,,,7.58,,,,0.99,,,0.62,,
Liechtenstein,198,,,0.03,,7.09,,,,,,,41.02,,,38.64,,51.27,,,,,57.79,,,,68.66,,,,85.23,,,90.37,,,,,0.05,,14.37,,,,,,,50.37,,,47.39,,59.54,,,,,65.5,,,,73.01,,,,86.45,,,91.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,,7.28,,,,,,,9.35,,,8.75,,8.27,,,,,7.71,,,,4.35,,,,1.22,,,0.74,,
Liechtenstein,205,,,0.03,,10.5,,,,,,,43.16,,,40.68,,53.46,,,,,59.57,,,,69.56,,,,85.26,,,90.37,,,,,0.05,,14.65,,,,,,,50.57,,,47.56,,59.58,,,,,65.56,,,,73.05,,,,86.45,,,91.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,,4.15,,,,,,,7.41,,,6.88,,6.12,,,,,5.99,,,,3.49,,,,1.19,,,0.74,,
Liechtenstein,212,,,0.03,,10.52,,,,,,,43.19,,,40.74,,53.46,,,,,59.59,,,,69.56,,,,85.26,,,90.37,,,,,0.05,,14.68,,,,,,,50.64,,,47.62,,59.58,,,,,65.57,,,,73.09,,,,86.48,,,91.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,,4.16,,,,,,,7.45,,,6.88,,6.12,,,,,5.98,,,,3.53,,,,1.22,,,0.74,,
Liechtenstein,219,,,0.03,,10.52,,,,,,,43.19,,,40.74,,53.46,,,,,59.59,,,,69.56,,,,85.26,,,90.37,,,,,0.05,,14.68,,,,,,,50.66,,,47.62,,59.58,,,,,65.59,,,,73.09,,,,86.48,,,91.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,,4.16,,,,,,,7.47,,,6.88,,6.12,,,,,6.0,,,,3.53,,,,1.22,,,0.74,,
Liechtenstein,226,,,0.03,,13.75,,,,,,,48.0,,,45.39,,57.5,,,,,63.77,,,,71.65,,,,85.72,,,90.8,,,,,0.05,,21.64,,,,,,,51.91,,,49.06,,60.69,,,,,66.2,,,,73.54,,,,86.68,,,91.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,,7.89,,,,,,,3.91,,,3.67,,3.19,,,,,2.43,,,,1.89,,,,0.96,,,0.56,,
Liechtenstein,233,,,0.03,,14.42,,,,,,,49.81,,,46.81,,59.05,,,,,65.12,,,,72.51,,,,85.98,,,90.93,,,,,0.05,,27.37,,,,,,,54.58,,,52.06,,63.04,,,,,68.0,,,,74.88,,,,87.14,,,91.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,,12.95,,,,,,,4.77,,,5.25,,3.99,,,,,2.88,,,,2.37,,,,1.16,,,0.8,,
Liechtenstein,240,,,0.03,,14.55,,,,,,,50.3,,,47.07,,59.29,,,,,65.29,,,,72.57,,,,86.01,,,90.93,,,,,0.05,,32.22,,,,,,,58.24,,,55.07,,66.21,,,,,70.08,,,,76.69,,,,87.84,,,92.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,,17.67,,,,,,,7.94,,,8.0,,6.92,,,,,4.79,,,,4.12,,,,1.83,,,1.18,,
Liechtenstein,247,,,0.03,,14.55,,,,,,,50.32,,,47.07,,59.29,,,,,65.29,,,,72.57,,,,86.01,,,90.93,,,,,0.05,,32.27,,,,,,,58.31,,,55.09,,66.25,,,,,70.08,,,,76.71,,,,87.87,,,92.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,,17.72,,,,,,,7.99,,,8.02,,6.96,,,,,4.79,,,,4.14,,,,1.86,,,1.18,,
Liechtenstein,254,,,0.03,,21.2,,,,,,,51.26,,,48.02,,60.13,,,,,65.92,,,,72.91,,,,86.19,,,91.05,,,,,0.05,,32.45,,,,,,,58.38,,,55.23,,66.3,,,,,70.21,,,,76.77,,,,87.9,,,92.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,,11.25,,,,,,,7.12,,,7.21,,6.17,,,,,4.29,,,,3.86,,,,1.71,,,1.12,,
Liechtenstein,261,,,0.03,,26.46,,,,,,,53.96,,,51.28,,62.62,,,,,67.92,,,,74.52,,,,86.68,,,91.55,,,,,0.05,,37.92,,,,,,,62.82,,,58.58,,68.52,,,,,72.26,,,,78.11,,,,88.48,,,92.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,,11.46,,,,,,,8.86,,,7.3,,5.9,,,,,4.34,,,,3.59,,,,1.8,,,1.24,,
Liechtenstein,268,,,0.03,,32.06,,,,,,,57.77,,,54.41,,66.08,,,,,70.03,,,,76.42,,,,87.41,,,91.98,,,,,0.05,,40.13,,,,,,,64.33,,,60.28,,69.42,,,,,72.99,,,,78.53,,,,88.97,,,93.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,,8.07,,,,,,,6.56,,,5.87,,3.34,,,,,2.96,,,,2.11,,,,1.56,,,1.06,,
Liechtenstein,275,,,0.03,,32.34,,,,,,,57.97,,,54.45,,66.3,,,,,70.11,,,,76.52,,,,87.46,,,91.98,,,,,0.05,,41.01,,,,,,,64.82,,,60.88,,69.95,,,,,73.5,,,,78.91,,,,89.23,,,93.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,,8.67,,,,,,,6.85,,,6.43,,3.65,,,,,3.39,,,,2.39,,,,1.77,,,1.43,,
Liechtenstein,282,,,0.03,,32.55,,,,,,,58.11,,,54.55,,66.36,,,,,70.14,,,,76.59,,,,87.55,,,91.98,,,,,0.05,,41.84,,,,,,,65.54,,,61.76,,70.39,,,,,74.01,,,,79.09,,,,89.29,,,93.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,,9.29,,,,,,,7.43,,,7.21,,4.03,,,,,3.87,,,,2.5,,,,1.74,,,1.49,,
Liechtenstein,289,,,0.03,,33.3,,,,,,,58.6,,,55.21,,66.6,,,,,70.59,,,,76.93,,,,87.72,,,92.11,,,,,0.05,,42.02,,,,,,,65.6,,,61.98,,70.54,,,,,74.06,,,,79.21,,,,89.41,,,93.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,,8.72,,,,,,,7.0,,,6.77,,3.94,,,,,3.47,,,,2.28,,,,1.69,,,1.36,,
Liechtenstein,296,,,0.03,,39.0,,,,,,,63.55,,,58.94,,69.14,,,,,72.43,,,,78.19,,,,88.48,,,92.67,,,,,0.05,,42.43,,,,,,,65.8,,,62.18,,70.76,,,,,74.11,,,,79.27,,,,89.44,,,93.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,,3.43,,,,,,,2.25,,,3.24,,1.62,,,,,1.68,,,,1.08,,,,0.96,,,0.87,,
Liechtenstein,303,,,0.03,,40.39,,,,,,,64.4,,,60.0,,69.73,,,,,73.44,,,,78.63,,,,88.91,,,93.23,,,,,0.05,,43.31,,,,,,,66.87,,,63.17,,71.2,,,,,74.63,,,,79.8,,,,89.73,,,93.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,,2.92,,,,,,,2.47,,,3.17,,1.47,,,,,1.19,,,,1.17,,,,0.82,,,0.31,,
Liechtenstein,310,,,0.03,,41.37,,,,,,,65.54,,,61.0,,70.6,,,,,74.08,,,,78.99,,,,89.12,,,93.35,,,,,0.05,,44.34,,,,,,,67.72,,,63.89,,71.79,,,,,75.13,,,,80.12,,,,89.79,,,93.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,,2.97,,,,,,,2.18,,,2.89,,1.19,,,,,1.05,,,,1.13,,,,0.67,,,0.31,,
Liechtenstein,317,,,0.03,,41.78,,,,,,,65.87,,,61.3,,70.84,,,,,74.34,,,,79.25,,,,89.18,,,93.35,,,,,0.05,,45.96,,,,,,,68.79,,,64.77,,72.42,,,,,75.61,,,,80.54,,,,89.9,,,93.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,,4.18,,,,,,,2.92,,,3.47,,1.58,,,,,1.27,,,,1.29,,,,0.72,,,0.5,,
Liechtenstein,324,,,0.03,,42.17,,,,,,,65.98,,,61.58,,70.91,,,,,74.43,,,,79.35,,,,89.26,,,93.41,,,,,0.05,,46.35,,,,,,,69.15,,,65.09,,72.55,,,,,75.69,,,,80.64,,,,90.05,,,93.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,,4.18,,,,,,,3.17,,,3.51,,1.64,,,,,1.26,,,,1.29,,,,0.79,,,0.56,,
Liechtenstein,331,,,0.03,,42.97,,,,,,,66.63,,,62.46,,71.2,,,,,74.62,,,,79.63,,,,89.41,,,93.47,,,,,0.05,,46.87,,,,,,,69.46,,,65.59,,72.84,,,,,75.82,,,,80.76,,,,90.25,,,94.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,,3.9,,,,,,,2.83,,,3.13,,1.64,,,,,1.2,,,,1.13,,,,0.84,,,0.56,,
Liechtenstein,338,,,0.03,,44.0,,,,,,,67.28,,,63.19,,71.74,,,,,74.99,,,,79.88,,,,89.5,,,93.6,,,,,0.05,,47.3,,,,,,,69.8,,,65.95,,73.18,,,,,75.91,,,,80.84,,,,90.34,,,94.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,,3.3,,,,,,,2.52,,,2.76,,1.44,,,,,0.92,,,,0.96,,,,0.84,,,0.5,,
Liechtenstein,345,,,0.03,,44.93,,,,,,,67.99,,,63.85,,72.22,,,,,75.29,,,,80.24,,,,89.61,,,93.78,,,,,0.05,,48.08,,,,,,,70.47,,,66.41,,73.38,,,,,76.22,,,,81.0,,,,90.45,,,94.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,,3.15,,,,,,,2.48,,,2.56,,1.16,,,,,0.93,,,,0.76,,,,0.84,,,0.5,,
