location,date,num_sequences,num_sequences_per_1M,num_sequences_cumulative,num_sequences_cumulative_per_1M
Angola,2020-07-06,3,0.09,3,0.09
Angola,2020-08-31,1,0.03,4,0.12
Angola,2020-09-28,10,0.29,14,0.41
Angola,2020-10-12,29,0.85,43,1.26
Angola,2020-10-26,7,0.21,50,1.47
Angola,2020-12-07,6,0.18,56,1.65
Angola,2020-12-21,93,2.74,149,4.39
Angola,2021-01-04,5,0.15,154,4.54
Angola,2021-01-11,16,0.47,170,5.01
Angola,2021-01-25,52,1.53,222,6.54
Angola,2021-02-08,42,1.24,264,7.78
Angola,2021-02-22,39,1.15,303,8.93
Angola,2021-03-08,113,3.33,416,12.26
Angola,2021-03-22,121,3.57,537,15.83
Angola,2021-04-05,137,4.04,674,19.87
Angola,2021-04-19,83,2.45,757,22.32
Angola,2021-05-03,34,1.0,791,23.32
Angola,2021-05-17,5,0.15,796,23.47
Angola,2021-05-31,7,0.21,803,23.68
Angola,2021-06-14,22,0.65,825,24.33
Angola,2021-06-28,59,1.74,884,26.07
Angola,2021-07-12,46,1.36,930,27.43
Angola,2021-07-26,10,0.29,940,27.72
Angola,2021-08-09,4,0.12,944,27.84
Angola,2021-08-23,1,0.03,945,27.87
Angola,2021-09-06,20,0.59,965,28.46
Angola,2021-09-20,57,1.68,1022,30.14
Angola,2021-10-04,33,0.97,1055,31.11
Argentina,2020-05-11,149,3.27,149,3.27
Argentina,2020-05-25,167,3.66,316,6.93
Argentina,2020-06-08,65,1.43,381,8.36
Argentina,2020-06-22,75,1.64,456,10.0
Argentina,2020-07-06,63,1.38,519,11.38
Argentina,2020-07-20,113,2.48,632,13.86
Argentina,2020-08-03,102,2.24,734,16.1
Argentina,2020-08-17,110,2.41,844,18.51
Argentina,2020-08-31,137,3.0,981,21.51
Argentina,2020-09-14,49,1.07,1030,22.58
Argentina,2020-09-28,50,1.1,1080,23.68
Argentina,2020-10-12,39,0.86,1119,24.54
Argentina,2020-10-26,102,2.24,1221,26.78
Argentina,2020-11-09,57,1.25,1278,28.03
Argentina,2020-11-23,62,1.36,1340,29.39
Argentina,2020-12-07,49,1.07,1389,30.46
Argentina,2020-12-21,71,1.56,1460,32.02
Argentina,2021-01-04,47,1.03,1507,33.05
Argentina,2021-01-11,32,0.7,1539,33.75
Argentina,2021-01-25,58,1.27,1597,35.02
Argentina,2021-02-08,65,1.43,1662,36.45
Argentina,2021-02-22,53,1.16,1715,37.61
Argentina,2021-03-08,59,1.29,1774,38.9
Argentina,2021-03-22,167,3.66,1941,42.56
Argentina,2021-04-05,177,3.88,2118,46.44
Argentina,2021-04-19,276,6.05,2394,52.49
Argentina,2021-05-03,320,7.02,2714,59.51
Argentina,2021-05-17,311,6.82,3025,66.33
Argentina,2021-05-31,282,6.18,3307,72.51
Argentina,2021-06-14,392,8.6,3699,81.11
Argentina,2021-06-28,360,7.89,4059,89.0
Argentina,2021-07-12,338,7.41,4397,96.41
Argentina,2021-07-26,326,7.15,4723,103.56
Argentina,2021-08-09,445,9.76,5168,113.32
Argentina,2021-08-23,423,9.28,5591,122.6
Argentina,2021-09-06,413,9.06,6004,131.66
Argentina,2021-09-20,266,5.83,6270,137.49
Argentina,2021-10-04,172,3.77,6442,141.26
Argentina,2021-10-18,178,3.9,6620,145.16
Argentina,2021-11-01,98,2.15,6718,147.31
Argentina,2021-11-15,34,0.75,6752,148.06
Argentina,2021-11-29,37,0.81,6789,148.87
Argentina,2021-12-13,7,0.15,6796,149.02
Aruba,2020-08-17,4,37.32,4,37.32
Aruba,2020-08-31,1,9.33,5,46.65
Aruba,2021-01-25,26,242.55,31,289.2
Aruba,2021-02-08,114,1063.48,145,1352.68
Aruba,2021-02-22,154,1436.63,299,2789.31
Aruba,2021-03-08,125,1166.1,424,3955.41
Aruba,2021-03-22,99,923.55,523,4878.96
Aruba,2021-04-05,92,858.25,615,5737.21
Aruba,2021-04-19,145,1352.68,760,7089.89
Aruba,2021-05-03,140,1306.03,900,8395.92
Aruba,2021-05-17,101,942.21,1001,9338.13
Aruba,2021-05-31,107,998.18,1108,10336.31
Aruba,2021-06-14,89,830.26,1197,11166.57
Aruba,2021-06-28,24,223.89,1221,11390.46
Aruba,2021-07-12,29,270.54,1250,11661.0
Aruba,2021-07-26,97,904.89,1347,12565.89
Aruba,2021-08-09,341,3181.12,1688,15747.01
Aruba,2021-08-23,525,4897.62,2213,20644.63
Aruba,2021-09-06,261,2434.82,2474,23079.45
Aruba,2021-09-20,140,1306.03,2614,24385.48
Aruba,2021-10-04,177,1651.2,2791,26036.68
Aruba,2021-10-18,37,345.17,2828,26381.85
Aruba,2021-11-15,68,634.36,2896,27016.21
Aruba,2021-11-29,35,326.51,2931,27342.72
Australia,2020-05-11,148,5.74,148,5.74
Australia,2020-05-25,103,3.99,251,9.73
Australia,2020-06-08,94,3.65,345,13.38
Australia,2020-06-22,172,6.67,517,20.05
Australia,2020-07-06,814,31.56,1331,51.61
Australia,2020-07-20,2733,105.98,4064,157.59
Australia,2020-08-03,4183,162.21,8247,319.8
Australia,2020-08-17,3020,117.11,11267,436.91
Australia,2020-08-31,1987,77.05,13254,513.96
Australia,2020-09-14,770,29.86,14024,543.82
Australia,2020-09-28,323,12.53,14347,556.35
Australia,2020-10-12,182,7.06,14529,563.41
Australia,2020-10-26,132,5.12,14661,568.53
Australia,2020-11-09,63,2.44,14724,570.97
Australia,2020-11-23,64,2.48,14788,573.45
Australia,2020-12-07,49,1.9,14837,575.35
Australia,2020-12-21,142,5.51,14979,580.86
Australia,2021-01-04,208,8.07,15187,588.93
Australia,2021-01-11,74,2.87,15261,591.8
Australia,2021-01-25,100,3.88,15361,595.68
Australia,2021-02-08,53,2.06,15414,597.74
Australia,2021-02-22,80,3.1,15494,600.84
Australia,2021-03-08,71,2.75,15565,603.59
Australia,2021-03-22,122,4.73,15687,608.32
Australia,2021-04-05,123,4.77,15810,613.09
Australia,2021-04-19,157,6.09,15967,619.18
Australia,2021-05-03,204,7.91,16171,627.09
Australia,2021-05-17,117,4.54,16288,631.63
Australia,2021-05-31,108,4.19,16396,635.82
Australia,2021-06-14,132,5.12,16528,640.94
Australia,2021-06-28,247,9.58,16775,650.52
Australia,2021-07-12,767,29.74,17542,680.26
Australia,2021-07-26,1742,67.55,19284,747.81
Australia,2021-08-09,2734,106.02,22018,853.83
Australia,2021-08-23,3196,123.93,25214,977.76
Australia,2021-09-06,3742,145.11,28956,1122.87
Australia,2021-09-20,3511,136.15,32467,1259.02
Australia,2021-10-04,1813,70.3,34280,1329.32
Australia,2021-10-18,2320,89.96,36600,1419.28
Australia,2021-11-01,1631,63.25,38231,1482.53
Australia,2021-11-15,1518,58.86,39749,1541.39
Australia,2021-11-29,1163,45.1,40912,1586.49
Australia,2021-12-13,275,10.66,41187,1597.15
Austria,2020-05-11,34,3.76,34,3.76
Austria,2020-05-25,41,4.53,75,8.29
Austria,2020-06-08,1,0.11,76,8.4
Austria,2020-06-22,1,0.11,77,8.51
Austria,2020-07-06,2,0.22,79,8.73
Austria,2020-07-20,11,1.22,90,9.95
Austria,2020-08-03,9,1.0,99,10.95
Austria,2020-08-17,22,2.43,121,13.38
Austria,2020-08-31,44,4.87,165,18.25
Austria,2020-09-14,35,3.87,200,22.12
Austria,2020-09-28,39,4.31,239,26.43
Austria,2020-10-12,30,3.32,269,29.75
Austria,2020-10-26,84,9.29,353,39.04
Austria,2020-11-09,181,20.02,534,59.06
Austria,2020-11-23,159,17.58,693,76.64
Austria,2020-12-07,137,15.15,830,91.79
Austria,2020-12-21,45,4.98,875,96.77
Austria,2021-01-04,315,34.83,1190,131.6
Austria,2021-01-11,136,15.04,1326,146.64
Austria,2021-01-25,250,27.65,1576,174.29
Austria,2021-02-08,384,42.46,1960,216.75
Austria,2021-02-22,413,45.67,2373,262.42
Austria,2021-03-08,464,51.31,2837,313.73
Austria,2021-03-22,567,62.7,3404,376.43
Austria,2021-04-05,291,32.18,3695,408.61
Austria,2021-04-19,353,39.04,4048,447.65
Austria,2021-05-03,329,36.38,4377,484.03
Austria,2021-05-17,619,68.45,4996,552.48
Austria,2021-05-31,389,43.02,5385,595.5
Austria,2021-06-14,398,44.01,5783,639.51
Austria,2021-06-28,750,82.94,6533,722.45
Austria,2021-07-12,505,55.84,7038,778.29
Austria,2021-07-26,771,85.26,7809,863.55
Austria,2021-08-09,623,68.89,8432,932.44
Austria,2021-08-23,623,68.89,9055,1001.33
Austria,2021-09-06,585,64.69,9640,1066.02
Austria,2021-09-20,513,56.73,10153,1122.75
Austria,2021-10-04,444,49.1,10597,1171.85
Austria,2021-10-18,437,48.32,11034,1220.17
Austria,2021-11-01,633,70.0,11667,1290.17
Austria,2021-11-15,558,61.7,12225,1351.87
Austria,2021-11-29,102,11.28,12327,1363.15
Bahrain,2020-06-08,1,0.57,1,0.57
Bahrain,2020-06-22,2,1.14,3,1.71
Bahrain,2020-07-06,11,6.29,14,8.0
Bahrain,2020-08-03,3,1.72,17,9.72
Bahrain,2020-08-31,3,1.72,20,11.44
Bahrain,2020-09-14,2,1.14,22,12.58
Bahrain,2020-09-28,2,1.14,24,13.72
Bahrain,2020-10-12,10,5.72,34,19.44
Bahrain,2020-10-26,45,25.74,79,45.18
Bahrain,2020-11-09,6,3.43,85,48.61
Bahrain,2020-11-23,38,21.74,123,70.35
Bahrain,2021-02-08,1,0.57,124,70.92
Bahrain,2021-02-22,2,1.14,126,72.06
Bahrain,2021-03-22,7,4.0,133,76.06
Bahrain,2021-04-05,2,1.14,135,77.2
Bahrain,2021-04-19,42,24.02,177,101.22
Bahrain,2021-05-03,9,5.15,186,106.37
Bahrain,2021-05-17,57,32.6,243,138.97
Bahrain,2021-05-31,46,26.31,289,165.28
Bahrain,2021-06-14,24,13.73,313,179.01
Bahrain,2021-06-28,84,48.05,397,227.06
Bahrain,2021-07-12,69,39.47,466,266.53
Bahrain,2021-07-26,106,60.63,572,327.16
Bahrain,2021-08-09,48,27.46,620,354.62
